Land;Brand;Status;Week;Old_mat;New_mat;Art_nr;Prod_grp;Description_SE;Descripiton_DK;GTIN_CU;GTIN_TU;GTIN_Pallet;Type_nr;SP_CU;Depth_CU;Width_CU;Height_CU;Weight_kg_CU;CU_TU;(CU_TU);Depth_TU;Width_TU;Height_TU;Weight_kg_TU;TU_Layer;TU_Pallet;Hi_inc_Pal;GW_PU_kg;NW_PU_kg;DVH_CU   ;DVH_TU;FH_CU;FH_TU
Nordic;VCB;X;v.11 2019;6724801;6756994;95215;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR A06 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,166;3;;220;166;232;0,508;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765931;99744;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR A06 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,24;3;;220;166;232;0,73;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6724818;6756995;94777;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR A07 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,251;3;;220;166;232;0,763;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765935;99747;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR A07 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,212;;;;;;0,646;15;90;1141;;;;;;
Nordic;VCB;X;v.07 2018;6724825;6756996;95319;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E69 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,175;3;;220;166;232;0,7;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;X;;6724832;6756997;95317;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E76 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,353;3;;220;166;232;0,8;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;X;v.07 2018;6656416;6756998;95946;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E77 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,304;3;;220;166;232;0,922;15;90;1146;;;56,1;168,3;49,4;148,2
Nordic;VCB;X;W44 2017;;5696130;93513;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E80 Papper;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,3;3;;146;166;236;0,915;25;150;1141;;;47,7;143,1;35,7;107,1
Nordic;VCB;X;v.11 2019;6724856;6756999;95217;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E81 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,283;3;;220;166;231;0,859;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765936;99749;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E81 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,283;3;;220;166;231;0,859;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6724863;6757000;95219;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E84 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,282;3;;220;166;231;0,856;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765937;99751;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR E84 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,282;3;;220;166;231;0,856;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6724870;6757001;94781;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR M40 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,233;3;;220;166;231;0,88;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765938;99753;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR M40 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,256;3;;220;166;231;0,778;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6723743;6757002;95949;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR M49 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,257;3;;220;166;231;0,781;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;X;v.11 2019;6724887;6757003;94783;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR M50 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,219;3;;220;166;231;0,667;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;6765954;6765954;99757;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR M50 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,219;3;;220;166;231;0,667;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6724894;6757005;95910;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR N71 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,294;3;;220;166;231;0,892;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765955;99759;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR N71 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,272;3;;220;166;231;0,826;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6656621;6757006;95944;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR N73 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,289;3;;220;166;231;0,877;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765956;99761;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR N73 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,256;3;;220;166;231;0,778;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6686642;6757007;97934;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR N74 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,289;3;;220;166;231;0,877;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765957;99763;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR N74 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,24;3;;220;166;231;0,73;15;90;1141;;;;;;
Nordic;VCB;X;OMG;6656614;6757008;97594;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR P38 MP Airspace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,307;3;;220;166;231;0,931;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;X;v.11 2019;6724931;6757009;95908;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR P43 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,25;3;;220;166;231;0,76;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765958;99765;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR P43 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,25;3;;220;166;231;0,76;15;90;1141;;;;;;
Nordic;VCB;X;W33 2017;6724948;6757010;95315;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PC87 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,235;3;;220;166;231;0,715;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;X;v.11 2019;6724955;6757011;94784;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH84 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,24;3;;220;166;231;0,73;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765959;99767;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH84 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,24;3;;220;166;231;0,73;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6724962;6757012;94785;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH86 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,239;3;;220;166;231;0,717;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765960;99769;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH86/PH96 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,239;3;;220;166;231;0,727;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6757680;6758294;85050;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH86 MP AirSpace, 8-P (FACKH.);;4,01E+12;4,01E+12;4,01E+12;;8;151;171;234;0,568;2;;171;151;234;0,568;34;136;1081;;;83;166;83;166
Nordic;VCB;N;v.11 2019;;6767634;22202;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH86/PH96 MP AirSpace, 8-P Green Line;;4,01E+11;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;VCB;;;;6617127;85054;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86 MP AirSpace, 8-P (FACKHANDELN);;7,31E+12;7,31E+12;7,31E+12;;8;151;171;234;0,568;60;;800;600;1086;62;1;2;1186;;;83;4980;83;4980
Nordic;VCB;X;v.11 2019;;6581947;85051;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86 MP Airspace, 8-P ;;7,31E+12;7,31E+12;7,31E+12;;8;151;171;234;0,568;60;;600;800;1086;51;1;2;1234;;;112,2;6732;;0
Nordic;VCB;N;v.11 2019;;6767680;22206;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86/PH96 MP Airspace, 8-P  Green line;;4,01E+12;4,01E+12;4,01E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;VCB;;;6638733;6706173;85057;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86 MPAirspace (DVH);;7,31E+12;7,31E+12;7,31E+12;;4;72;166;231;0,24;144;;600;800;1086;53;1;2;1236;;;56,1;8078,4;;0
;;;;;XXXXXX;;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86/PH96 MPAirspace (DVH) Green Line;;;;;;4;72;166;231;0,239;;;600;800;1086;;;;;;;;;;
Nordic;VCB;X;v.11 2019;;6758150;85075;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86 MP special Axfood(DVH);;7,31E+12;7,31E+12;7,31E+12;;4;72;166;231;0,24;72;;600;800;1086;37,3;1;2;1236;;;56,1;4039,2;;0
Nordic;VCB;N;v.11 2019;;6767646;22203;DAMMSUGARPÅSAR;½-P DAMMSUGARPÅSAR PH86/PH96 MP special Axfood(DVH) Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,239;;;600;800;1086;;;;;;;;;;
Nordic;VCB;X;v.11 2019;6724979;6757013;96608;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH96 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,255;3;;220;166;232;0,8;15;90;1200;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6767472;99951;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR PH99 MP AirSpace Green Line;;;4,01E+12;;;;;;;;;;;;;;;;;;;;;;
Nordic;VCB;X;v.11 2019;6724993;6757015;94788;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S62 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,229;3;;220;166;232;0,697;15;90;1150;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765962;99773;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S62 MP AirSpace Green Line;;4,01E+13;4,01E+12;4,01E+12;;4;72;166;231;0,229;3;;220;166;232;0,697;15;90;1150;;;;;;
Nordic;VCB;X;v.11 2019;6725006;6757016;94789;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S67 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,219;3;;220;166;232;0,7;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765963;99775;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S67 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,219;3;;220;166;232;0,667;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725013;6757017;95904;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S70 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,225;3;;220;166;232;0,675;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765964;99777;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S70 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,225;3;;220;166;232;0,685;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725020;6757018;94790;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S71 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,266;3;;220;166;232;0,808;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765965;99779;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S71 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,277;3;;220;166;232;0,841;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725112;6757019;96134;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S73MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,2;3;;220;166;232;0,8;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765966;99781;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR S73MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,237;3;;220;166;232;0,721;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725105;6757020;95936;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y05 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,2;3;;220;166;232;0,8;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765972;99784;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y05 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,193;3;;220;166;232;0,589;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6656898;6757023;95940;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y50 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,2;3;;220;166;232;0,8;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6765973;997862;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y50 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,245;3;;220;166;232;0,745;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725068;6757025;95686;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y98 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,2;3;;220;166;232;0,8;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6766002;99788;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y98 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,175;3;;220;166;232;0,535;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725051;6757026;95684;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y101 MP AirSpace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,235;3;;220;166;232;0,8;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6766003;99790;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y101 MP AirSpace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,24;3;;220;166;232;0,73;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725044;6757027;97606;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y201 MP Airspace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,233;3;;220;166;232;0,6;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;2018;;6766004;99792;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y201 MP Airspace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,237;3;;220;166;232;0,721;15;90;1141;;;;;;
Nordic;VCB;X;v.11 2019;6725037;6757029;96790;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y293 MP Airspace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,15;3;;220;166;232;0,6;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;N;v.11 2019;;6766006;99796;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y293 MP Airspace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,255;3;;220;166;232;0,775;15;90;1141;;;;;;
Nordic;VCB;;2018;;6757028;;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y204 MP Airspace Gekås;;;;;;4;72;166;231;0,183;3;;220;166;232;0,559;15;90;1141;;;;;;
Nordic;VCB;N;2020;;6766005;99794;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR Y204 MP Airspace Green Line;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,183;3;;220;166;232;0,559;15;90;1141;;;;;;
Nordic;VCB;;;;5845231;94293;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR SOS Flexibag;;4,01E+12;4,01E+12;4,01E+12;;3;;;;;3;;146;166;236;0,5;6;150;1141;;;32,3;96,9;27,3;81,9
Nordic;VCB;X;W.11 2017;6693695;6757022;96784;DAMMSUGARPÅSAR;DAMMSUGARPÅSAR  Y45 MP Airspace;;4,01E+12;4,01E+12;4,01E+12;;4;72;166;231;0,18;3;;220;166;232;0,72;15;90;1141;;;56,1;168,3;49,4;148,2
Nordic;VCB;;;6649531;6718015;90328;DAMMSUGARPÅSAR;BASE BA1002;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,217;3;;220;166;232;0,661;15;75;980;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6646059;6718138;90278;DAMMSUGARPÅSAR;BASE BA1000;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,245;3;;220;166;232;0,745;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649593;6718022;90330;DAMMSUGARPÅSAR;BASE BA1001;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,3;3;;220;166;232;0,91;15;75;936;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649609;6717728;90332;DAMMSUGARPÅSAR;BASE BA1300;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,284;3;;220;166;232;0,862;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649616;6717711;90334;DAMMSUGARPÅSAR;BASE BA1200;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,32;3;;220;166;232;0,973;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6646134;6718077;90282;DAMMSUGARPÅSAR;BASE BA3101;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,253;3;;220;166;232;0,769;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6718084;6763744;90286;DAMMSUGARPÅSAR;BASE BA3100;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,221;3;;220;166;232;0,673;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;X;;6649647;6717834;90340;DAMMSUGARPÅSAR;BASE BA3285;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,264;3;;220;166;232;0,802;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649654;6717827;90342;DAMMSUGARPÅSAR;BASE BA3201;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,242;3;;220;166;232;0,736;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;X;;6649661;6717780;90344;DAMMSUGARPÅSAR;BASE BA2702;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,24;3;;220;166;232;0,73;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649678;6717810;90346;DAMMSUGARPÅSAR;BASE BA3200;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,278;3;;220;166;232;0,844;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6718114;6763754;90288;DAMMSUGARPÅSAR;BASE BA1800;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,272;3;;220;166;232;0,826;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6646202;6763747;90297;DAMMSUGARPÅSAR;BASE BA2000;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,254;3;;220;166;232;0,772;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649708;6717759;90352;DAMMSUGARPÅSAR;BASE BA2001;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,291;3;;220;166;232;0,883;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649715;6717766;90354;DAMMSUGARPÅSAR;BASE BA2002;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,298;3;;220;166;232;0,904;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;;6649722;90356;DAMMSUGARPÅSAR;BASE BA FLEX;;4,03E+12;4,03E+12;4,03E+12;;3;48;166;235;0,142;3;;146;166;236;0,436;25;125;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6720438;6763748;90304;DAMMSUGARPÅSAR;BASE BA1840;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,219;3;;220;166;232;0,667;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6646257;6717902;90306;DAMMSUGARPÅSAR;BASE BA4900;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,22;3;;220;166;232;0,676;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6649753;6717742;90362;DAMMSUGARPÅSAR;BASE BA1900;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,22;3;;220;166;232;0,676;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6646271;6717735;90310;DAMMSUGARPÅSAR;BASE BA1750;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,193;3;;220;166;232;0,589;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;X;;6646288;6717889;90312;DAMMSUGARPÅSAR;BASE BA4200;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,253;3;;220;166;232;0,769;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6718060;6763749;90314;DAMMSUGARPÅSAR;BASE BA4000;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,252;3;;220;166;232;0,766;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6656478;6717919;90368;DAMMSUGARPÅSAR;BASE BA5100;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,25;3;;220;166;232;0,77;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;;6646219;90298;DAMMSUGARPÅSAR;BASE BA6103;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,272;3;;220;166;232;0,826;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6691097;6718039;90380;DAMMSUGARPÅSAR;BASE BA1212;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,272;3;;220;166;232;0,826;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6691080;6718046;90378;DAMMSUGARPÅSAR;BASE BA1202;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,272;3;;220;166;232;0,826;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;;;6691073;6718053;90376;DAMMSUGARPÅSAR;BASE BA1201;;4,03E+12;4,03E+12;4,03E+12;;5;72;166;231;0,272;3;;220;166;232;0,826;15;75;975;;;36,1;108,3;36,1;108,3
Nordic;VCB;N;w37 ?;;6758378;85076;DAMMSUGARPÅSAR;½-pall BASE BA1800;;7,31E+12;7,31E+12;7,31E+12;;;;;;;;;;;;;;;;;;;;;
Nordic;VCB;;;;5992355;TB-645;DAMMSUGARTILLBEHÖR;TWINNER GOLVMUNSTYCKE GRÅ/LILA;;7,33E+12;7,33E+12;7,31E+12;;1;350;290;45;0,3;;;350;290;45;0,3;;320;;;;0;0;129;0
Nordic;VCB;X;OMG;;6679095;97955;DAMMSUGARTILLBEHÖR;FOGMUNSTYCKE;;4,01E+12;4,01E+12;4,01E+12;;1;76;76;352;0,122;4;;170;370;176;0,738;14;84;1206;;;30;120;30;120
Nordic;VCB;X;v.11 2018;;6581305;96117;DAMMSUGARTILLBEHÖR;DUBBELDAMMSUGARMUNSTYCKE;;4,01E+12;4,01E+12;4,01E+12;;1;70;330;450;0,56;3;;345;225;450;2;11;22;1045;;;183,4;550,2;183,4;550,2
Nordic;VCB;X;OMG;;6679002;97937;DAMMSUGARTILLBEHÖR;DUBBELDAMMSUGARMUNSTYCKE;;4,01E+12;4,01E+12;4,01E+12;;1;80;300;335;0,673;3;;260;320;355;2,369;10;30;1215;;;170;510;170;510
Nordic;VCB;;;;6602031;96620;DAMMSUGARTILLBEHÖR;HANDTURBOMUNSTYCKE;;4,01E+12;4,01E+12;4,01E+12;;1;314;250;310;1,15;3;;314;258;178;1,15;11;55;1040;;;151,6;454,8;151,6;454,8
Nordic;VCB;X;v.11 2018;;6679064;97949;DAMMSUGARTILLBEHÖR;TURBO MÖBELMUNSTYCKE;;4,01E+12;4,01E+12;4,01E+12;;1;69;132;278;0,364;4;;145;295;295;1,706;20;60;1035;;;130;520;130;520
Nordic;VCB;;;;5825257;85011;DAMMSUGARTILLBEHÖR;TWINNERMUNSTYCKE;;7,31E+12;7,31E+12;7,31E+12;;1;350;290;45;0,307;10;;200;600;250;3,295;8;32;1115;;;150,4;1504;125,1;1251
Nordic;VCB;N;w 20 2016;;6760081;85011;DAMMSUGARTILLBEHÖR;SWIRL TWINNER Recycle MUNSTYCKE;;7,31E+12;7,31E+12;7,31E+12;;1;350;290;45;0,307;10;;200;600;250;3,295;8;32;1115;;;150,4;1504;125,1;1251
Nordic;VCB;;;;;85066;DAMMSUGARTILLBEHÖR;SWIRL TWINNER NXT;;7,31E+12;7,31E+12;7,31E+12;;1;;;;;10;;;;;;;;;;;;;;
Nordic;VCB;X;ASAP 2018;;6757417;85066;DAMMSUGARTILLBEHÖR;TWINNER NXT GRÅ/SVART (Clas Ohlsson);;7,31E+12;7,31E+12;7,31E+12;;1;;;;;1;;;;;;;;;;;172;1720;172;172
